NUMMER,PLAATS,AFWIJKING,AFLEZING,MAAIVELD,STIJGBUIS,JAARNR,WEEKNR,DDMUTATIE,STATUS,JAAR,INDICATIE_ACTIEF,DD_VERVALLEN,INDICATIENR,longitude,latitude,RD_X,RD_Y,WIJKBUURTNR,WIJK,BUURTNAAM,GEMEENTE_CODE,GEMEENTE_NAAM,LANDCODE,LANDNAAM
4010,Parkweg,,1,0.14,0.062,2015,35,27/08/2015,V,2015,1,,,4.353588575,51.91173019,83879.627,436420.023,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
4029,Binnensingel 1,,1,0.06,-0.116,2015,35,27/08/2015,V,2015,1,,,4.352311766,51.91056803,83790,436292,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
4030,Hogelaan 22,,2,0.46,0.279,2015,35,27/08/2015,V,2015,1,,,4.353490417,51.91056043,83871,436290,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
4031,Eikestraat,,1,0.27,0.09,2015,35,27/08/2015,V,2015,1,,,4.354481858,51.91047025,83939,436279,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
4032,Emmaplein t.o. 17,,2,0.4,0.247,2015,35,27/08/2015,V,2015,1,,,4.355074192,51.91002596,83979,436229,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
4009,Schiedamseweg 111,,1,-0.09,-0.195,2015,35,27/08/2015,V,2015,1,,,4.354926305,51.90951016,83968.007,436171.769,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
1018,Rembrandtstraat 15,geen,,-0.57,-0.66,2015,37,11/9/2015,V,2016,1,,,4.341932244,51.91320833,83080.884,436595.912,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
4001,Verploegh Chasseplein 7,,2,0.22,0.156,2015,35,27/08/2015,V,2015,1,,,4.351683376,51.90964076,83745.316,436189.471,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
4033,Schiedamseweg 96,,1,0.01,-0.119,2015,35,27/08/2015,V,2015,1,,,4.354164936,51.90927091,83915.29,436145.9,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
4034,Schiedamseweg 120,,1,0.07,0.031,2015,35,27/08/2015,V,2015,1,,,4.356452986,51.90926475,84072.55,436142.98,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
4002,Boslaan 1,,1,0.22,0.082,2015,35,27/08/2015,V,2015,1,,,4.356856961,51.90740314,84097.334,435935.51,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
4003,Binnensingel 205,,2,0.56,0.912,2015,35,27/08/2015,V,2015,1,,,4.353409555,51.9059055,83857.957,435772.288,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
4013,Spoorsingel,,2,0.4,1.211,2015,35,27/08/2015,V,2015,1,,,4.349486012,51.90457274,83586.101,435627.885,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
4004,1e Van Leijden Gaelstraat 19,,2,0.48,0.905,2015,35,27/08/2015,V,2015,1,,,4.3486486,51.90517812,83529.514,435696.047,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
4012,Merwedehof 13,,1,0.17,0.126,2015,35,27/08/2015,V,2015,1,,,4.347755429,51.90588885,83469.266,435775.984,4.2,Oostwijk,OOSTBUURT,622,Vlaardingen,NL,Nederland
1020,Marisstraat 12,,1,-0.41,-0.55,2015,35,27/08/2015,V,2016,1,,,4.341167354,51.91158639,83025.677,436416.253,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1018,Rembrandtstraat 15,,1,-0.57,-0.66,2015,35,27/08/2015,V,2016,1,,,4.341932244,51.91320833,83080.884,436595.912,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1017,Groen v Prinstererstraat 78,,1,-0.43,-0.53,2015,35,27/08/2015,V,2016,1,,,4.339680006,51.91344296,82926.476,436624.242,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1016,Broekweg 29,,1,-0.74,-0.87,2015,35,27/08/2015,V,2016,1,,,4.339955097,51.91484133,82947.659,436779.517,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1019,van der Driftstraat 47,,2,-0.51,-0.63,2015,35,27/08/2015,V,2016,1,,,4.336993941,51.91284156,82740.89,436560.012,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1032,Schoutplein (midden),,1,-0.39,-0.42,2015,35,27/08/2015,V,2016,1,,,4.340222226,51.91120215,82960.093,436374.448,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1012,Schoutplein 11,,0,-0.69,-0.71,2015,35,27/08/2015,V,2016,1,,,4.339929504,51.91115872,82939.903,436369.908,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1031,Baljuwstraat 1,,1,-0.42,-0.51,2015,35,27/08/2015,V,2016,1,,,4.338479409,51.91053017,82839.213,436301.429,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1011,Schoolstraat 41,,0,-0.46,-0.542,2015,35,27/08/2015,V,2016,1,,,4.341172145,51.90787034,83019.961,436002.893,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1010,Struyckstraat 2,,0,-0.63,-0.825,2015,35,27/08/2015,V,2016,1,,,4.33887044,51.90794496,82861.874,436013.475,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1006,Jacob v.d. Wintstraat 2,,0,-1.82,-1.834,2015,35,27/08/2015,V,2016,1,,,4.335798269,51.90879305,82652.095,436110.865,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1003,Groeneweg (terr. gemaal),,0,-1.8,-1.89,2015,35,27/08/2015,V,2016,1,,,4.335285795,51.90927207,82617.655,436164.659,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1024,Markgraaflaan 6,,1,-1.68,-1.82,2015,35,27/08/2015,V,2016,1,,,4.336044348,51.90922166,82669.71,436158.297,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1025,Groeneweg  32,,1,-1.78,-1.92,2015,35,27/08/2015,V,2016,1,,,4.334579143,51.90986946,82570.063,436231.813,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1026,Burg Pruissingel 56,,0,-1.51,-1.61,2015,35,27/08/2015,V,2016,1,,,4.334405452,51.91029402,82558.82,436279.212,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1023,HR Holststraat 19,,1,-1.15,-1.39,2015,35,27/08/2015,V,2016,1,,,4.336209504,51.9098637,82682.111,436229.55,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1022,Vondelstraat/Brederostraat 25,,1,-0.78,-0.83,2015,35,27/08/2015,V,2016,1,,,4.337027295,51.91099078,82740.16,436354.107,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1021,Vondelstraat/Huijgenstraat,,1,-1.05,-1.09,2015,35,27/08/2015,V,2016,1,,,4.3357944,51.91119381,82655.755,436377.917,1.3,Centrum,CENTRUM,622,Vlaardingen,NL,Nederland
1013,Billitonlaan,,1,-1.13,-1.208,2015,35,27/08/2015,V,2016,1,,,4.330728701,51.91224032,82309.312,436499.379,1.1,Centrum,INDISCHE BUURT,622,Vlaardingen,NL,Nederland
1040,Riouwlaan 74,,1,-0.68,-0.78,2015,35,27/08/2015,V,2016,1,,,4.330512054,51.91474412,82298.536,436778.106,1.1,Centrum,INDISCHE BUURT,622,Vlaardingen,NL,Nederland
1001,Floreslaan/Broekweg 154,,2,-0.93,-0.921,2015,35,27/08/2015,V,2016,1,,,4.331497141,51.91667928,82369.411,436992.378,1.1,Centrum,INDISCHE BUURT,622,Vlaardingen,NL,Nederland
1035,Van Heutzpark 22,,1,-0.59,-0.715,2015,35,27/08/2015,V,2016,1,,,4.3321551,51.91592447,82413.388,436907.76,1.1,Centrum,INDISCHE BUURT,622,Vlaardingen,NL,Nederland
1034,Van Heutzpark 29,,1,-0.51,-0.648,2015,35,27/08/2015,V,2016,1,,,4.332073939,51.91592296,82407.808,436907.673,1.1,Centrum,INDISCHE BUURT,622,Vlaardingen,NL,Nederland
1038,Van Heutzpark 44,,0,-0.53,-0.698,2015,35,27/08/2015,V,2016,1,,,4.330994214,51.91529116,82332.57,436838.474,1.1,Centrum,INDISCHE BUURT,622,Vlaardingen,NL,Nederland
1037,Van Heutzpark 6,,1,-0.52,-0.601,2015,35,27/08/2015,V,2016,1,,,4.332497407,51.91504441,82435.469,436809.525,1.1,Centrum,INDISCHE BUURT,622,Vlaardingen,NL,Nederland
1036,Van Heutzpark 10,,1,-0.4,-0.602,2015,35,27/08/2015,V,2016,1,,,4.333436233,51.91538791,82500.551,436846.797,1.1,Centrum,INDISCHE BUURT,622,Vlaardingen,NL,Nederland
1039,Van Heutzpark 1,,1,-0.52,-0.648,2015,35,27/08/2015,V,2016,1,,,4.333333296,51.914373,82491.814,436734.006,1.1,Centrum,INDISCHE BUURT,622,Vlaardingen,NL,Nederland
1033,Curacaolaan 194,,1,-1.23,-1.334,2015,35,27/08/2015,V,2016,1,,,4.32829709,51.90883753,82136.591,436123.305,1.1,Centrum,INDISCHE BUURT,622,Vlaardingen,NL,Nederland
1004,Mendelssohnplein,,2,0.02,-0.066,2015,35,27/08/2015,V,2016,1,,,4.33728096,51.90476241,82747.423,435661.043,1.2,Centrum,VETTENOORDSE POLDER OOST,622,Vlaardingen,NL,Nederland
1008,Richard Holstr. 63 (Pompput),,0,-0.95,-1.115,2015,35,27/08/2015,V,2016,1,,,4.335058483,51.90639498,82597.323,435844.853,1.2,Centrum,VETTENOORDSE POLDER OOST,622,Vlaardingen,NL,Nederland
3018,Mozartlaan,,0,-0.81,-0.801,2015,35,27/08/2015,V,2015,2,14/07/2016,,,,82522.473,436019.517,1.2,Vettenoordsepolder,LICKEBAERT,622,Vlaardingen,NL,Nederland
3019,Orelioplantsoen,,1,-0.34,-0.43,2015,35,27/08/2015,V,2016,1,,,,,82755.131,435874.804,1.2,Vettenoordsepolder,LICKEBAERT,622,Vlaardingen,NL,Nederland
3020,Mendelsohnplein (oost),,2,-0.24,-0.244,2015,35,27/08/2015,V,2016,1,,,,,82834.089,435749.265,1.2,Vettenoordsepolder,LICKEBAERT,622,Vlaardingen,NL,Nederland
3021,Mahlerstraat,,1,-0.77,,2015,35,27/08/2015,V,2015,2,14/08/2016,,,,81003.798,436248.251,1.2,Vettenoordsepolder,LICKEBAERT,622,Vlaardingen,NL,Nederland
3022,Sweelinckstraat,,2,-0.3,,2015,35,27/08/2015,V,2015,1,,,,,82640.401,435594.713,1.2,Vettenoordsepolder,LICKEBAERT,622,Vlaardingen,NL,Nederland
3023,Verheystraat,,2,-0.36,,2015,35,27/08/2015,V,2015,1,,,,,8289.346,435559.775,1.2,Vettenoordsepolder,LICKEBAERT,622,Vlaardingen,NL,Nederland
3024,van Beethovensingel,,2,1.59,1.632,2015,35,27/08/2015,V,2016,1,,,,,82752.683,435453.434,1.2,Vettenoordsepolder,LICKEBAERT,622,Vlaardingen,NL,Nederland
3003,PKD-straat 1,,1,0.23,0.17,2015,35,27/08/2015,V,2016,1,,,4.340409742,51.90688779,82965.957,435894.354,1.2,Vettenoordsepolder,LICKEBAERT,622,Vlaardingen,NL,Nederland
3004,PKD-straat 67,,1,0.08,0.01,2015,35,27/08/2015,V,2015,1,,,4.340804314,51.90606961,82991.747,435802.953,1.2,Vettenoordsepolder,LICKEBAERT,622,Vlaardingen,NL,Nederland
3005,PKD-straat 199,,1,0.49,0.45,2015,35,27/08/2015,V,2015,1,,,4.341658478,51.90438391,83047.719,435614.599,1.2,Vettenoordsepolder,LICKEBAERT,622,Vlaardingen,NL,Nederland
3006,Pr. Hendrikstraat 124,,1,0.7,0.61,2015,35,27/08/2015,V,2015,1,,,4.343002564,51.90486775,83140.899,435667.089,1.2,Vettenoordsepolder,LICKEBAERT,622,Vlaardingen,NL,Nederland
3007,Pr. Hendrikstraat 34,,1,0.64,0.59,2015,35,27/08/2015,V,2015,1,,,4.342369923,51.90632158,83099.774,435829.431,1.2,Vettenoordsepolder,LICKEBAERT,622,Vlaardingen,NL,Nederland
3008,Pr. Hendrikstraat 2,,1,0.55,0.52,2015,35,27/08/2015,V,2015,1,,,4.342094581,51.90712646,83082.156,435919.235,1.2,Vettenoordsepolder,LICKEBAERT,622,Vlaardingen,NL,Nederland
3001,Galgkade,,2,3.48,3.317,2015,35,27/08/2015,V,2016,1,,,4.345510207,51.90225279,83309.038,435373.739,3.7,Vettenoordsepolder,MAASBOULEVARD,622,Vlaardingen,NL,Nederland
3012,Mercuriusstraat 15c,,2,-0.2,-0.33,2015,35,27/08/2015,V,2015,1,,,4.329896902,51.90306376,82237.054,435479.459,3.6,Vettenoordsepolder,VETTENOORDSE POLDER WEST,622,Vlaardingen,NL,Nederland
3013,Edisonstraat 7,,0,-0.5,-0.582,2015,35,27/08/2015,V,2015,1,,,4.312826942,51.90249222,81062.705,435433.106,3.1,Vettenoordsepolder,DE VERGULDE HAND,622,Vlaardingen,NL,Nederland
3015,James Wattweg  ,,1,-1.46,,2015,35,27/08/2015,V,2016,2,14/08/2016,,4.319619804,51.90156897,81528,435324,3.1,Vettenoordsepolder,DE VERGULDE HAND,622,Vlaardingen,NL,Nederland
3016,James Wattweg (noord),,1,-0.9,-0.9,2015,35,27/08/2015,V,2015,2,28/07/2016,,,,81430.48,435456.827,3.1,Vettenoordsepolder,DE VERGULDE HAND,622,Vlaardingen,NL,Nederland
3017,James Wattweg (zuid),,2,-0.39,-0.45,2015,35,27/08/2015,V,2015,1,,,,,81380.1,435304.858,3.1,Vettenoordsepolder,DE VERGULDE HAND,622,Vlaardingen,NL,Nederland
3009,Maassluissedijk PB1,,1,4.12,4.47,2015,35,27/08/2015,V,2015,1,,,4.289773138,51.90317678,79479.194,435532.949,3.2,Vettenoordsepolder,LICKEBAERT,622,Vlaardingen,NL,Nederland
3010,Maassluissedijk PB2,geen,,4.05,4.44,2015,35,27/08/2015,V,2015,1,,,4.28985489,51.90314442,79484.758,435529.264,3.2,Vettenoordsepolder,LICKEBAERT,622,Vlaardingen,NL,Nederland
3011,Maassluissedijk PB Oud,,2,4.13,4.64,2015,35,27/08/2015,V,2016,1,,,4.289776874,51.90317516,79479.448,435532.765,3.2,Vettenoordsepolder,LICKEBAERT,622,Vlaardingen,NL,Nederland
3002,Hoekerstraat 11,,1,3.95,3.84,2015,35,27/08/2015,V,2016,1,,,4.313414185,51.89844555,81096.311,434982.38,3.3,Vettenoordsepolder,'T SCHEUR,622,Vlaardingen,NL,Nederland
2017,Arij Koplaan B123,,0,,,2015,35,27/08/2015,V,2016,2,28/05/2016,,4.321559072,51.90310641,81664,435493,2.2,Westwijk,ZUIDBUURT,622,Vlaardingen,NL,Nederland
2010,Sam. Esmeijerstraat 89b,,1,-1.62,-1.532,2015,35,27/08/2015,V,2016,1,,,4.320055474,51.90482769,81563.475,435685.564,2.2,Westwijk,ZUIDBUURT,622,Vlaardingen,NL,Nederland
2012,Mr. Verschuurstraat,,2,-1.51,-0.975,2015,35,27/08/2015,V,2016,1,,,4.320990303,51.90737726,81631.961,435968.221,2.2,Westwijk,ZUIDBUURT,622,Vlaardingen,NL,Nederland
2008,Drs. Stijkelstraat 60,,1,-1.54,-1.375,2015,35,27/08/2015,V,2017,2,1/1/2017,,4.319380557,51.90895826,81523.943,436145.708,2.2,Westwijk,ZUIDBUURT,622,Vlaardingen,NL,Nederland
2007,Prof. Rutgersstraat,,1,-1.47,-1.626,2015,35,27/08/2015,V,2016,1,,,4.317631032,51.90824881,81402.517,436068.563,2.2,Westwijk,ZUIDBUURT,622,Vlaardingen,NL,Nederland
2005,Coornhertstraat,,0,-1.76,-1.39,2015,35,27/08/2015,V,2016,1,,,4.312619218,51.90616503,81054.566,435841.861,2.1,Westwijk,HOOGKAMER,622,Vlaardingen,NL,Nederland
2004,Roemer Visscherstraat,,1,-1.79,-1.533,2015,35,27/08/2015,V,2016,1,,,4.313356447,51.90991088,81111.494,436257.779,2.1,Westwijk,HOOGKAMER,622,Vlaardingen,NL,Nederland
2016,Frank v Borsselenstraat,,0,-1.36,-1.396,2015,35,27/08/2015,V,2016,1,,,4.318412881,51.91232712,81463.033,436521.421,2.3,Westwijk,WETERING,622,Vlaardingen,NL,Nederland
2013,Boerhaavestraat.,plus,1,-2.04,-1.28,2015,35,27/08/2015,V,2016,1,,,4.309922339,51.91214866,80879.222,436510.193,2.4,Westwijk,LAGE WEIDE,622,Vlaardingen,NL,Nederland
2003,s-Gravensandestraat 12,,1,-1.55,-1.542,2015,35,27/08/2015,V,2016,1,,,4.311942508,51.91321409,81019.839,436626.647,2.4,Westwijk,LAGE WEIDE,622,Vlaardingen,NL,Nederland
2001,Musschenbroekstraat 12,,1,-1.5,-1.667,2015,35,27/08/2015,V,2016,1,,,4.312458168,51.91529462,81058.753,436857.55,2.4,Westwijk,LAGE WEIDE,622,Vlaardingen,NL,Nederland
2002,Meijerstraat 16,,2,-1.49,-0.992,2015,35,27/08/2015,V,2016,1,,,4.315620682,51.91528808,81276.071,436853.611,2.4,Westwijk,LAGE WEIDE,622,Vlaardingen,NL,Nederland
2014,Van Boisotstraat,,1,-1.56,-1.678,2015,35,27/08/2015,V,2016,1,,,4.321847179,51.91495298,81703.407,436810.039,2.3,Westwijk,WETERING,622,Vlaardingen,NL,Nederland
2015,Claudius Civiluslaan 33,,1,-1.36,-1.396,2015,35,27/08/2015,V,2016,1,,,4.32395806,51.91123603,81842.327,436394.459,2.3,Westwijk,WETERING,622,Vlaardingen,NL,Nederland
2006,Rondom West,,2,-0.77,-0.622,2015,35,27/08/2015,V,2016,1,,,4.330667685,51.91687693,82312.735,437015.192,2.3,Westwijk,WETERING,622,Vlaardingen,NL,Nederland
5006,Goudenregenstraat 18,,1,-0.93,-0.943,2015,35,27/08/2015,V,2015,1,,,4.358856138,51.92090704,84256.347,437435.672,5.4,Vlaardingen Ambacht,BABBERSPOLDER OOST,622,Vlaardingen,NL,Nederland
5004,vd Duijn V Maasdamlaan,,0,-1.74,-1.885,2015,35,27/08/2015,V,2015,1,,,4.360629574,51.91272392,84365.154,436523.695,5.3,Vlaardingen Ambacht,BABBERSPOLDER WEST,622,Vlaardingen,NL,Nederland
5001,Hargapad Noord,,1,-1.38,-1.426,2015,35,27/08/2015,V,2015,1,,,4.368636279,51.9106523,84912.183,436285.508,4.4,Oostwijk,VIJFSLUIZEN,622,Vlaardingen,NL,Nederland
5013,vd Duijnstraat 15,,1,-1.21,-1.273,2015,35,27/08/2015,V,2015,1,,,4.356192799,51.91503549,84063.918,436785.144,5.3,Vlaardingen Ambacht,BABBERSPOLDER WEST,622,Vlaardingen,NL,Nederland
5003,Narcisplein 10,,1,-0.82,-0.737,2015,35,27/08/2015,V,2015,1,,,4.351116297,51.91639464,83717.219,436941.295,5.3,Vlaardingen Ambacht,BABBERSPOLDER WEST,622,Vlaardingen,NL,Nederland
5008,Nachtegaallaan 9,,2,-1.13,-1.219,2015,35,27/08/2015,V,2015,1,,,4.352078312,51.91995886,83789.067,437336.82,5.1,Vlaardingen Ambacht,BABBERSPOLDER NOORD,622,Vlaardingen,NL,Nederland
5012,Kethelweg 57,,1,-0.76,-0.92,2015,35,27/08/2015,V,2015,1,,,4.352798631,51.91882243,83836.739,437209.703,5.3,Vlaardingen Ambacht,BABBERSPOLDER WEST,622,Vlaardingen,NL,Nederland
5010,Emous 6,,2,2.13,2.017,2015,35,27/08/2015,V,2015,1,,,4.345675831,51.91601444,83342.716,436904.353,5.2,Vlaardingen Ambacht,ORANJEBUURT,622,Vlaardingen,NL,Nederland
5011,Emous 10,,1,1.78,1.689,2015,35,27/08/2015,V,2015,1,,,4.345691535,51.91614274,83344.003,436918.609,5.2,Vlaardingen Ambacht,ORANJEBUURT,622,Vlaardingen,NL,Nederland
5009,Nassaulaan 117,,1,-0.9,-0.993,2015,35,27/08/2015,V,2015,1,,,4.343045128,51.91883732,83166.507,437220.953,5.2,Vlaardingen Ambacht,ORANJEBUURT,622,Vlaardingen,NL,Nederland
6005,Tureluurstraat,,0,-2.29,-2.372,2015,35,27/08/2015,V,2015,1,,,4.356395201,51.92764732,84098.033,438187.828,6.6,Holy Zuid,VOGELBUURT ZUID,622,Vlaardingen,NL,Nederland
6001,Eksterlaan,,1,-2.37,-1.947,2015,35,27/08/2015,V,2015,1,,,4.36114323,51.9343879,84435,438933,6.4,Holy Zuid,VOGELBUURT NOORD,622,Vlaardingen,NL,Nederland
6002,Duifstraat 16,,3,-1.97,-1.338,2015,35,27/08/2015,V,2015,1,,,4.357421026,51.93326936,84177.507,438812.199,6.4,Holy Zuid,VOGELBUURT NOORD,622,Vlaardingen,NL,Nederland
6003,Havikstraat 25,,2,-2.13,-1.902,2015,35,27/08/2015,V,2015,1,,,4.356021327,51.93228422,84079.772,438703.982,6.4,Holy Zuid,VOGELBUURT NOORD,622,Vlaardingen,NL,Nederland
6007,Aalscholverlaan,,1,-2.07,-2.127,2015,35,27/08/2015,V,2015,1,,,4.350212739,51.93239916,83680.911,438722.45,6.4,Holy Zuid,VOGELBUURT NOORD,622,Vlaardingen,NL,Nederland
10,Grasveld tussen Bernweg/Londenweg,,1,-2.01,-2.26,2015,35,27/08/2015,V,2016,2,17/07/2016,,,,83798.399,439036.548,7.4,Holy Noord,HOOFDSTEDENBUURT,622,Vlaardingen,NL,Nederland
9,Grasveld tussen Bernweg/Londenweg,,1,-1.89,-2.13,2015,35,27/08/2015,V,2016,2,28/05/2016,,,,83764.814,439061.421,7.4,Holy Noord,HOOFDSTEDENBUURT,622,Vlaardingen,NL,Nederland
8,Grasveld tussen Bernweg/Londenweg,weg,,-1.89,-2.15,2015,35,27/08/2015,V,2018,2,28/01/2016,,,,82558.913,436279.194,7.4,Holy Noord,HOOFDSTEDENBUURT,622,Vlaardingen,NL,Nederland
7,Grasveld tussen Bernweg/Londenweg,weg,,-1.6,-1.84,2015,35,27/08/2015,V,2015,2,14/11/2015,,,,82558.848,436279.011,7.4,Holy Noord,HOOFDSTEDENBUURT,622,Vlaardingen,NL,Nederland
6,Grasveld tussen Lux'burg/Londenweg,,1,-2.16,-2.43,2015,35,27/08/2015,V,2015,2,28/09/2015,,,,82570.161,436231.735,7.4,Holy Noord,HOOFDSTEDENBUURT,622,Vlaardingen,NL,Nederland
5,Grasveld tussen Lux'burg/Londenweg,,2,-1.53,-1.78,2015,35,27/08/2015,V,2015,2,14/11/2015,,,,82569.678,436231.848,7.4,Holy Noord,HOOFDSTEDENBUURT,622,Vlaardingen,NL,Nederland
4,Grasveld tussen Lux'burg/Londenweg,,1,-1.77,-2.09,2015,35,27/08/2015,V,2015,2,30/11/2015,,,,82651.733,436110.949,7.4,Holy Noord,HOOFDSTEDENBUURT,622,Vlaardingen,NL,Nederland
3,Grasveld tussen Madrid/Lux'burgweg,weg,,-1.81,-2.08,2015,35,27/08/2015,V,2015,2,28/10/2015,,,,82651.617,436111.048,7.4,Holy Noord,HOOFDSTEDENBUURT,622,Vlaardingen,NL,Nederland
2,Grasveld tussen Madrid/Lux'burgweg,,1,-1.88,-2.1,2015,35,27/08/2015,V,2015,2,14/01/2016,,,,82861.802,436013.239,7.4,Holy Noord,HOOFDSTEDENBUURT,622,Vlaardingen,NL,Nederland
1,Grasveld tussen Madrid/Lux'burgweg,geen,,-1.6,-1.86,2015,35,27/08/2015,V,2015,2,28/01/2016,,,,82863.38,436015.525,7.4,Holy Noord,HOOFDSTEDENBUURT,622,Vlaardingen,NL,Nederland
7024,Kopenhagenlaan,geen,,-1.77,-1.92,2015,35,27/08/2015,V,2015,1,,,4.355392775,51.93668425,84043.641,439194.035,7.4,Holy Noord,HOOFDSTEDENBUURT,622,Vlaardingen,NL,Nederland
7026,Zeelandlaan 5,,1,-1.93,-2.046,2015,35,27/08/2015,V,2015,1,,,4.358892739,51.93691249,84286,439217,7.6,Holy Noord,HOEVENBUURT,622,Vlaardingen,NL,Nederland
7025,Axelhoeve 10,,0,-1.95,-2.024,2015,35,27/08/2015,V,2015,1,,,4.357523471,51.93784349,84193,439322,7.6,Holy Noord,HOEVENBUURT,622,Vlaardingen,NL,Nederland
7022,Barneveldhoeve 4,,1,-1.75,-1.881,2015,35,27/08/2015,V,2015,1,,,4.356793216,51.94029962,84145.625,439594.826,7.6,Holy Noord,HOEVENBUURT,622,Vlaardingen,NL,Nederland
7023,Ruurlohoeve 12,,0,-1.93,-2.041,2015,35,27/08/2015,V,2015,1,,,4.358320389,51.93963792,84249.466,439519.734,7.6,Holy Noord,HOEVENBUURT,622,Vlaardingen,NL,Nederland
7021,Gelderlandlaan 34,,1,-2.04,-2.106,2015,35,27/08/2015,V,2015,1,,,4.355948435,51.94119347,84089.03,439695.078,7.6,Holy Noord,HOEVENBUURT,622,Vlaardingen,NL,Nederland
7005,Elzendreef 1,,1,-2.88,-2.16,2015,35,27/08/2015,V,2015,1,,,4.346759439,51.93989669,83455.786,439559.836,7.1,Holy Noord,DREVENBUURT,622,Vlaardingen,NL,Nederland
7019,Malusdreef 8,,1,-1.94,-1.995,2015,35,27/08/2015,V,2015,1,,,4.347861037,51.93898851,83529.986,439457.73,7.1,Holy Noord,DREVENBUURT,622,Vlaardingen,NL,Nederland
7020,Esdoorndreef 22,,1,-2.06,-2.126,2015,35,27/08/2015,V,2015,1,,,4.347260458,51.93801152,83487.156,439349.645,7.1,Holy Noord,DREVENBUURT,622,Vlaardingen,NL,Nederland
7018,Acaciadreef 36,,1,-1.91,-1.941,2015,35,27/08/2015,V,2015,1,,,4.345771079,51.93759459,83384.177,439304.734,7.1,Holy Noord,DREVENBUURT,622,Vlaardingen,NL,Nederland
7009,Kornoeljedreef  73,,1,-2.26,-2.291,2015,35,27/08/2015,V,2015,1,,,4.345453436,51.9364971,83360.583,439182.967,7.1,Holy Noord,DREVENBUURT,622,Vlaardingen,NL,Nederland
7011,Lariksdreef 27,,1,-1.85,-1.884,2015,35,27/08/2015,V,2015,1,,,4.342247819,51.93547419,83138.724,439072.348,7.1,Holy Noord,DREVENBUURT,622,Vlaardingen,NL,Nederland
7012,Lariksdreef 42,,0,-1.91,-1.945,2015,35,27/08/2015,V,2015,1,,,4.340835502,51.93601634,83042.589,439134.051,7.1,Holy Noord,DREVENBUURT,622,Vlaardingen,NL,Nederland
7010,Lariksdreef 28,,1,-2.05,-2.094,2015,35,27/08/2015,V,2015,1,,,4.341561847,51.93634645,83093.019,439170.052,7.1,Holy Noord,DREVENBUURT,622,Vlaardingen,NL,Nederland
7017,Cederdreef 2,motor,,-1.98,-2.045,2015,35,27/08/2015,V,2015,1,,,4.341441466,51.93664154,83085.229,439202.996,7.1,Holy Noord,DREVENBUURT,622,Vlaardingen,NL,Nederland
7016,Cederdreef 35,,1,-2.1,-2.194,2015,35,27/08/2015,V,2015,1,,,4.340347082,51.93711368,83010.822,439256.598,7.1,Holy Noord,DREVENBUURT,622,Vlaardingen,NL,Nederland
7015,Kastanjedreef 24,,1,-2.05,-2.073,2015,35,27/08/2015,V,2015,1,,,4.339375717,51.93713768,82944.138,439260.23,7.1,Holy Noord,DREVENBUURT,622,Vlaardingen,NL,Nederland
7014,Cipressendreef 1,,1,-2.06,-2.09,2015,35,27/08/2015,V,2015,1,,,4.339085988,51.93637787,82923,439176,7.1,Holy Noord,DREVENBUURT,622,Vlaardingen,NL,Nederland
7013,Cipressendreef 29,,1,-2.06,-2.079,2015,35,27/08/2015,V,2015,1,,,4.337434832,51.93630031,82809.454,439169.011,7.1,Holy Noord,DREVENBUURT,622,Vlaardingen,NL,Nederland
